Elements,Instructions,Cycles,IPC,LLC_misses,lat_ns
9370000000,0,0,0,0,0
9375000000,0,0,0,0,0
9380000000,0,0,0,0,0
9385000000,0,0,0,0,0
9390000000,0,0,0,0,0
9395000000,0,0,0,0,0
9400000000,0,0,0,0,0
9405000000,0,0,0,0,0
9410000000,0,0,0,0,0
9415000000,0,0,0,0,0
9420000000,0,0,0,0,0
9425000000,0,0,0,0,0
9430000000,0,0,0,0,0
9435000000,0,0,0,0,0
9440000000,0,0,0,0,0
9445000000,0,0,0,0,0
9450000000,0,0,0,0,0
9455000000,0,0,0,0,0
9460000000,0,0,0,0,0
9465000000,0,0,0,0,0
9470000000,0,0,0,0,0
9475000000,0,0,0,0,0
9480000000,0,0,0,0,0
9485000000,0,0,0,0,0
9490000000,0,0,0,0,0
9495000000,0,0,0,0,0
9500000000,0,0,0,0,0
9505000000,0,0,0,0,0
9510000000,0,0,0,0,0
9515000000,0,0,0,0,0
9520000000,0,0,0,0,0
9525000000,0,0,0,0,0
9530000000,0,0,0,0,0
9535000000,0,0,0,0,0
9540000000,0,0,0,0,0
9545000000,0,0,0,0,0
9550000000,0,0,0,0,0
9555000000,0,0,0,0,0
9560000000,0,0,0,0,0
9565000000,0,0,0,0,0
9570000000,0,0,0,0,0
9575000000,0,0,0,0,0
9580000000,0,0,0,0,0
9585000000,0,0,0,0,0
9590000000,0,0,0,0,0
9595000000,0,0,0,0,0
9600000000,0,0,0,0,0
9605000000,0,0,0,0,0
9610000000,0,0,0,0,0
9615000000,0,0,0,0,0
9620000000,0,0,0,0,0
9625000000,0,0,0,0,0
9630000000,0,0,0,0,0
9635000000,0,0,0,0,0
9640000000,0,0,0,0,0
9645000000,0,0,0,0,0
9650000000,0,0,0,0,0
9655000000,0,0,0,0,0
9660000000,0,0,0,0,0
9665000000,0,0,0,0,0
9670000000,0,0,0,0,0
9675000000,0,0,0,0,0
9680000000,0,0,0,0,0
9685000000,0,0,0,0,0
9690000000,0,0,0,0,0
9695000000,0,0,0,0,0
9700000000,0,0,0,0,0
9705000000,0,0,0,0,0
9710000000,0,0,0,0,0
9715000000,0,0,0,0,0
9720000000,0,0,0,0,0
9725000000,0,0,0,0,0
9730000000,0,0,0,0,0
9735000000,0,0,0,0,0
9740000000,0,0,0,0,0
9745000000,0,0,0,0,0
9750000000,0,0,0,0,0
9755000000,0,0,0,0,0
9760000000,0,0,0,0,0
9765000000,0,0,0,0,0
9770000000,0,0,0,0,0
9775000000,0,0,0,0,0
9780000000,0,0,0,0,0
9785000000,0,0,0,0,0
9790000000,0,0,0,0,0
9795000000,0,0,0,0,0
9800000000,0,0,0,0,0
9805000000,0,0,0,0,0
9810000000,0,0,0,0,0
9815000000,0,0,0,0,0
9820000000,0,0,0,0,0
9825000000,0,0,0,0,0
9830000000,0,0,0,0,0
9835000000,0,0,0,0,0
9840000000,0,0,0,0,0
9845000000,0,0,0,0,0
9850000000,0,0,0,0,0
9855000000,0,0,0,0,0
9860000000,0,0,0,0,0
9865000000,0,0,0,0,0
9870000000,0,0,0,0,0
9875000000,0,0,0,0,0
9880000000,0,0,0,0,0
9885000000,0,0,0,0,0
9890000000,0,0,0,0,0
9895000000,0,0,0,0,0
9900000000,0,0,0,0,0
9905000000,0,0,0,0,0
9910000000,0,0,0,0,0
9915000000,0,0,0,0,0
9920000000,0,0,0,0,0
9925000000,0,0,0,0,0
9930000000,0,0,0,0,0
9935000000,0,0,0,0,0
9940000000,0,0,0,0,0
9945000000,0,0,0,0,0
9950000000,0,0,0,0,0
9955000000,0,0,0,0,0
9960000000,0,0,0,0,0
9965000000,0,0,0,0,0
9970000000,0,0,0,0,0
9975000000,0,0,0,0,0
9980000000,0,0,0,0,0
9985000000,0,0,0,0,0
9990000000,0,0,0,0,0
9995000000,0,0,0,0,0
10000000000,0,0,0,0,0
10005000000,0,0,0,0,0
10010000000,0,0,0,0,0
10015000000,0,0,0,0,0
10020000000,0,0,0,0,0
10025000000,0,0,0,0,0
10030000000,0,0,0,0,0
10035000000,0,0,0,0,0
10040000000,0,0,0,0,0
10045000000,0,0,0,0,0
10050000000,0,0,0,0,0
10055000000,0,0,0,0,0
10060000000,0,0,0,0,0
10065000000,0,0,0,0,0
10070000000,0,0,0,0,0
10075000000,0,0,0,0,0
10080000000,0,0,0,0,0
10085000000,0,0,0,0,0
10090000000,0,0,0,0,0
10095000000,0,0,0,0,0
10100000000,0,0,0,0,0
10105000000,0,0,0,0,0
10110000000,0,0,0,0,0
10115000000,0,0,0,0,0
10120000000,0,0,0,0,0
10125000000,0,0,0,0,0
10130000000,0,0,0,0,0
10135000000,0,0,0,0,0
10140000000,0,0,0,0,0
10145000000,0,0,0,0,0
10150000000,0,0,0,0,0
10155000000,0,0,0,0,0
10160000000,0,0,0,0,0
10165000000,0,0,0,0,0
10170000000,0,0,0,0,0
10175000000,0,0,0,0,0
10180000000,0,0,0,0,0
10185000000,0,0,0,0,0
10190000000,0,0,0,0,0
10195000000,0,0,0,0,0
10200000000,0,0,0,0,0
10205000000,0,0,0,0,0
10210000000,0,0,0,0,0
10215000000,0,0,0,0,0
10220000000,0,0,0,0,0
10225000000,0,0,0,0,0
10230000000,0,0,0,0,0
10235000000,0,0,0,0,0
10240000000,0,0,0,0,0
10245000000,0,0,0,0,0
10250000000,0,0,0,0,0
10255000000,0,0,0,0,0
10260000000,0,0,0,0,0
10265000000,0,0,0,0,0
10270000000,0,0,0,0,0
10275000000,0,0,0,0,0
10280000000,0,0,0,0,0
10285000000,0,0,0,0,0
10290000000,0,0,0,0,0
10295000000,0,0,0,0,0
10300000000,0,0,0,0,0
10305000000,0,0,0,0,0
10310000000,0,0,0,0,0
10315000000,0,0,0,0,0
10320000000,0,0,0,0,0
10325000000,0,0,0,0,0
10330000000,0,0,0,0,0
10335000000,0,0,0,0,0
10340000000,0,0,0,0,0
10345000000,0,0,0,0,0
10350000000,0,0,0,0,0
10355000000,0,0,0,0,0
10360000000,0,0,0,0,0
10365000000,0,0,0,0,0
10370000000,0,0,0,0,0
10375000000,0,0,0,0,0
10380000000,0,0,0,0,0
10385000000,0,0,0,0,0
10390000000,0,0,0,0,0
10395000000,0,0,0,0,0
10400000000,0,0,0,0,0
10405000000,0,0,0,0,0
10410000000,0,0,0,0,0
10415000000,0,0,0,0,0
10420000000,0,0,0,0,0
10425000000,0,0,0,0,0
10430000000,0,0,0,0,0
10435000000,0,0,0,0,0
10440000000,0,0,0,0,0
10445000000,0,0,0,0,0
10450000000,0,0,0,0,0
10455000000,0,0,0,0,0
10460000000,0,0,0,0,0
10465000000,0,0,0,0,0
10470000000,0,0,0,0,0
10475000000,0,0,0,0,0
10480000000,0,0,0,0,0
10485000000,0,0,0,0,0
10490000000,0,0,0,0,0
10495000000,0,0,0,0,0
